Instrument,Date,Time,Record Type,Price,Volume,Value,Bid Price,Bid Size,Ask Price,Ask Size,Midpoint Price,Spread,Relative Spread,Qualifiers
"WOW","2016-05-02","14:39:26.063","TRADE","22.160","220","4875.2","","","","","22.16","","","Bi"
"WOW","2016-05-02","14:39:26.063","TRADE","22.160","122","2703.52","","","","","22.16","","","Bi"
"WOW","2016-05-02","14:39:26.063","TRADE","22.160","153","3390.48","","","","","22.16","","","Bi"
"WOW","2016-05-02","14:39:26.063","TRADE","22.160","126","2792.16","","","","","22.16","","","XT Bi"
"WOW","2016-05-02","14:39:26.063","TRADE","22.160","163","3612.08","","","","","22.16","","","Bi"
"WOW","2016-05-02","14:39:36.920","TRADE","22.170","98","2172.66","","","","","22.17","","","Bi"
"WOW","2016-05-02","14:39:36.920","TRADE","22.170","59","1308.03","","","","","22.17","","","Bi"
"WOW","2016-05-02","14:39:42.579","TRADE","22.170","9","199.53","","","","","22.17","","","XT Bi"
"WOW","2016-05-02","14:39:42.579","TRADE","22.170","40","886.8","","","","","22.17","","","XT Bi"
"WOW","2016-05-02","14:39:43.133","TRADE","22.170","160","3547.2","","","","","22.17","","","Si"
"WOW","2016-05-02","14:39:51.789","TRADE","22.180","87","1929.66","","","","","22.18","","","Bi"
"WOW","2016-05-02","14:39:59.086","TRADE","22.170","1","22.17","","","","","22.17","","","Si"
"WOW","2016-05-02","14:39:59.086","TRADE","22.170","1","22.17","","","","","22.17","","","Si"
"WOW","2016-05-02","14:39:59.086","TRADE","22.170","1318","29220.06","","","","","22.17","","","Si"
"WOW","2016-05-02","14:39:59.086","TRADE","22.170","5","110.85","","","","","22.17","","","Si"
"WOW","2016-05-02","14:39:59.086","TRADE","22.170","13","288.21","","","","","22.17","","","Si"
"WOW","2016-05-02","14:39:59.086","TRADE","22.170","2","44.34","","","","","22.17","","","Si"
"WOW","2016-05-02","14:39:59.098","TRADE","22.170","1","22.17","","","","","22.17","","","Bi"
"WOW","2016-05-02","14:39:59.099","TRADE","22.170","13","288.21","","","","","22.17","","","Bi"
"WOW","2016-05-02","14:40:38.376","OFFTR","22.165","90","1994.85","","","","","","","","NX XT"
"WOW","2016-05-02","14:40:40.920","TRADE","22.170","183","4057.11","","","","","22.17","","","Bi"
"WOW","2016-05-02","14:40:58.696","TRADE","22.160","1037","22979.92","","","","","22.16","","","Si"
"WOW","2016-05-02","14:40:58.696","TRADE","22.160","330","7312.8","","","","","22.16","","","Si"
"WOW","2016-05-02","14:40:58.696","TRADE","22.160","12","265.92","","","","","22.16","","","Si"
"WOW","2016-05-02","14:40:58.696","TRADE","22.160","369","8177.04","","","","","22.16","","","Si"
"WOW","2016-05-02","14:40:58.696","TRADE","22.160","173","3833.68","","","","","22.16","","","Si"
"WOW","2016-05-02","14:40:58.696","TRADE","22.160","11","243.76","","","","","22.16","","","Si"
"WOW","2016-05-02","14:41:01.844","TRADE","22.160","175","3878","","","","","22.16","","","Si"
"WOW","2016-05-02","14:41:01.844","TRADE","22.160","155","3434.8","","","","","22.16","","","Si"
"WOW","2016-05-02","14:41:01.844","TRADE","22.160","136","3013.76","","","","","22.16","","","Si"
"WOW","2016-05-02","14:41:01.844","TRADE","22.160","68","1506.88","","","","","22.16","","","Si"
"WOW","2016-05-02","14:41:01.844","TRADE","22.160","167","3700.72","","","","","22.16","","","Si"
"WOW","2016-05-02","14:41:01.845","TRADE","22.160","500","11080","","","","","22.16","","","Si"
"WOW","2016-05-02","14:41:01.845","TRADE","22.160","597","13229.52","","","","","22.16","","","Si"
"WOW","2016-05-02","14:41:01.845","TRADE","22.160","12","265.92","","","","","22.16","","","Si"
"WOW","2016-05-02","14:41:01.845","TRADE","22.160","2","44.32","","","","","22.16","","","Si"
"WOW","2016-05-02","14:41:01.845","TRADE","22.160","5","110.8","","","","","22.16","","","Si"
"WOW","2016-05-02","14:41:01.845","TRADE","22.160","107","2371.12","","","","","22.16","","","Si"
"WOW","2016-05-02","14:41:34.604","TRADE","22.170","119","2638.23","","","","","22.17","","","Bi"
"WOW","2016-05-02","14:41:40.028","OFFTR","22.165","1","22.165","","","","","","","","NX XT"
"WOW","2016-05-02","14:41:40.094","TRADE","22.165","103","2282.995","","","","","22.165","","","CX"
"WOW","2016-05-02","14:41:58.055","TRADE","22.170","111","2460.87","","","","","22.17","","","Bi"
"WOW","2016-05-02","14:42:27.936","TRADE","22.170","1587","35183.79","","","","","22.17","","","Bi"
"WOW","2016-05-02","14:42:27.936","TRADE","22.170","162","3591.54","","","","","22.17","","","Bi"
"WOW","2016-05-02","14:42:27.936","TRADE","22.170","538","11927.46","","","","","22.17","","","Bi"
"WOW","2016-05-02","14:42:27.936","TRADE","22.170","81","1795.77","","","","","22.17","","","Bi"
"WOW","2016-05-02","14:42:27.936","TRADE","22.170","8","177.36","","","","","22.17","","","Bi"
"WOW","2016-05-02","14:42:27.980","TRADE","22.170","104","2305.68","","","","","22.17","","","XT Si"
"WOW","2016-05-02","14:42:37.391","OFFTR","22.175","221","4900.675","","","","","","","","BP XT"
"WOW","2016-05-02","14:42:37.395","OFFTR","22.175","183","4058.025","","","","","","","","BP XT"
"WOW","2016-05-02","14:42:50.735","TRADE","22.170","220","4877.4","","","","","22.17","","","Si"
"WOW","2016-05-02","14:42:50.735","TRADE","22.170","149","3303.33","","","","","22.17","","","Si"
"WOW","2016-05-02","14:42:50.735","TRADE","22.170","418","9267.06","","","","","22.17","","","Si"
"WOW","2016-05-02","14:42:50.735","TRADE","22.170","49","1086.33","","","","","22.17","","","Si"
"WOW","2016-05-02","14:42:50.735","TRADE","22.170","286","6340.62","","","","","22.17","","","Si"
"WOW","2016-05-02","14:42:50.735","TRADE","22.170","68","1507.56","","","","","22.17","","","Si"
"WOW","2016-05-02","14:42:50.735","TRADE","22.170","5","110.85","","","","","22.17","","","Si"
"WOW","2016-05-02","14:42:50.735","TRADE","22.170","2","44.34","","","","","22.17","","","Si"
"WOW","2016-05-02","14:42:50.735","TRADE","22.170","12","266.04","","","","","22.17","","","Si"
"WOW","2016-05-02","14:42:57.103","TRADE","22.170","8","177.36","","","","","22.17","","","Bi"
"WOW","2016-05-02","14:42:58.101","TRADE","22.170","2298","50946.66","","","","","22.17","","","Bi"
"WOW","2016-05-02","14:42:58.101","TRADE","22.170","63","1396.71","","","","","22.17","","","Bi"
"WOW","2016-05-02","14:42:58.227","TRADE","22.170","8","177.36","","","","","22.17","","","Si"
"WOW","2016-05-02","14:43:01.153","OFFTR","22.165","111","2460.315","","","","","","","","NX XT"
"WOW","2016-05-02","14:43:33.036","OFFTR","22.165","110","2438.15","","","","","","","","NX XT"
"WOW","2016-05-02","14:43:35.992","TRADE","22.170","19","421.23","","","","","22.17","","","Bi"
"WOW","2016-05-02","14:43:35.992","TRADE","22.170","11","243.87","","","","","22.17","","","Bi"
"WOW","2016-05-02","14:43:35.992","TRADE","22.170","27","598.59","","","","","22.17","","","Bi"
"WOW","2016-05-02","14:43:35.992","TRADE","22.170","156","3458.52","","","","","22.17","","","Bi"
"WOW","2016-05-02","14:43:35.992","TRADE","22.170","207","4589.19","","","","","22.17","","","Bi"
"WOW","2016-05-02","14:43:36.159","TRADE","22.170","18","399.06","","","","","22.17","","","Si"
"WOW","2016-05-02","14:43:36.543","TRADE","22.170","58","1285.86","","","","","22.17","","","Si"
"WOW","2016-05-02","14:43:36.543","TRADE","22.170","145","3214.65","","","","","22.17","","","Si"
"WOW","2016-05-02","14:43:52.808","TRADE","22.170","49","1086.33","","","","","22.17","","","Bi"
"WOW","2016-05-02","14:44:46.429","TRADE","22.180","86","1907.48","","","","","22.18","","","Bi"
"WOW","2016-05-02","14:45:00.776","OFFTR","22.175","102","2261.85","","","","","","","","NX XT"
"WOW","2016-05-02","14:45:02.420","TRADE","22.170","5","110.85","","","","","22.17","","","Si"
"WOW","2016-05-02","14:45:02.420","TRADE","22.170","380","8424.6","","","","","22.17","","","Si"
"WOW","2016-05-02","14:45:02.554","TRADE","22.170","5","110.85","","","","","22.17","","","Si"
"WOW","2016-05-02","14:45:07.381","TRADE","22.180","497","11023.46","","","","","22.18","","","Bi"
"WOW","2016-05-02","14:45:07.381","TRADE","22.180","657","14572.26","","","","","22.18","","","XT Bi"
"WOW","2016-05-02","14:45:07.381","TRADE","22.180","95","2107.1","","","","","22.18","","","Bi"
"WOW","2016-05-02","14:45:07.381","TRADE","22.180","415","9204.7","","","","","22.18","","","Bi"
"WOW","2016-05-02","14:45:07.381","TRADE","22.180","97","2151.46","","","","","22.18","","","Bi"
"WOW","2016-05-02","14:45:07.381","TRADE","22.180","141","3127.38","","","","","22.18","","","Bi"
"WOW","2016-05-02","14:45:07.381","TRADE","22.180","49","1086.82","","","","","22.18","","","Bi"
"WOW","2016-05-02","14:45:07.381","TRADE","22.180","117","2595.06","","","","","22.18","","","Bi"
"WOW","2016-05-02","14:45:07.381","TRADE","22.180","35","776.3","","","","","22.18","","","Bi"
"WOW","2016-05-02","14:45:07.381","TRADE","22.180","128","2839.04","","","","","22.18","","","Bi"
"WOW","2016-05-02","14:45:07.381","TRADE","22.180","95","2107.1","","","","","22.18","","","XT Bi"
"WOW","2016-05-02","14:45:07.381","TRADE","22.180","137","3038.66","","","","","22.18","","","Bi"
"WOW","2016-05-02","14:45:07.381","TRADE","22.180","88","1951.84","","","","","22.18","","","Bi"
"WOW","2016-05-02","14:45:07.381","TRADE","22.180","11","243.98","","","","","22.18","","","Bi"
"WOW","2016-05-02","14:45:07.381","TRADE","22.180","52","1153.36","","","","","22.18","","","Bi"
"WOW","2016-05-02","14:45:07.381","TRADE","22.180","2","44.36","","","","","22.18","","","XT Bi"
"WOW","2016-05-02","14:45:13.314","TRADE","22.190","2","44.38","","","","","22.19","","","Bi"
"WOW","2016-05-02","14:45:33.919","TRADE","22.190","764","16953.16","","","","","22.19","","","Bi"
"WOW","2016-05-02","14:45:33.919","TRADE","22.190","585","12981.15","","","","","22.19","","","Bi"
"WOW","2016-05-02","14:45:33.919","TRADE","22.190","35","776.65","","","","","22.19","","","Bi"
"WOW","2016-05-02","14:45:33.919","TRADE","22.190","123","2729.37","","","","","22.19","","","Bi"
"WOW","2016-05-02","14:45:33.919","TRADE","22.190","172","3816.68","","","","","22.19","","","Bi"
"WOW","2016-05-02","14:45:33.920","TRADE","22.190","18","399.42","","","","","22.19","","","Bi"
"WOW","2016-05-02","14:45:33.920","TRADE","22.190","140","3106.6","","","","","22.19","","","Bi"
"WOW","2016-05-02","14:45:37.878","TRADE","22.200","340","7548","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:45:37.878","TRADE","22.200","260","5772","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:45:37.878","TRADE","22.200","75","1665","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:45:37.954","OFFTR","22.190","19","421.61","","","","","","","","NX XT"
"WOW","2016-05-02","14:46:01.990","TRADE","22.200","3","66.6","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:46:10.020","TRADE","22.190","6","133.14","","","","","22.19","","","Si"
"WOW","2016-05-02","14:46:10.020","TRADE","22.190","99","2196.81","","","","","22.19","","","Si"
"WOW","2016-05-02","14:46:12.190","TRADE","22.190","101","2241.19","","","","","22.19","","","Si"
"WOW","2016-05-02","14:46:12.190","TRADE","22.190","5","110.95","","","","","22.19","","","Si"
"WOW","2016-05-02","14:46:12.190","TRADE","22.190","30","665.7","","","","","22.19","","","Si"
"WOW","2016-05-02","14:46:12.190","TRADE","22.190","1064","23610.16","","","","","22.19","","","Si"
"WOW","2016-05-02","14:46:13.928","TRADE","22.200","12","266.4","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:46:27.121","TRADE","22.190","200","4438","","","","","22.19","","","Si"
"WOW","2016-05-02","14:46:27.122","TRADE","22.190","1","22.19","","","","","22.19","","","Si"
"WOW","2016-05-02","14:46:27.122","TRADE","22.190","247","5480.93","","","","","22.19","","","Si"
"WOW","2016-05-02","14:46:27.122","TRADE","22.190","1000","22190","","","","","22.19","","","Si"
"WOW","2016-05-02","14:46:27.122","TRADE","22.190","316","7012.04","","","","","22.19","","","Si"
"WOW","2016-05-02","14:46:27.122","TRADE","22.190","200","4438","","","","","22.19","","","Si"
"WOW","2016-05-02","14:46:27.122","TRADE","22.190","48","1065.12","","","","","22.19","","","Si"
"WOW","2016-05-02","14:46:27.122","TRADE","22.190","244","5414.36","","","","","22.19","","","Si"
"WOW","2016-05-02","14:46:27.122","TRADE","22.190","2","44.38","","","","","22.19","","","Si"
"WOW","2016-05-02","14:46:27.122","TRADE","22.190","6","133.14","","","","","22.19","","","Si"
"WOW","2016-05-02","14:46:27.122","TRADE","22.190","2","44.38","","","","","22.19","","","Si"
"WOW","2016-05-02","14:46:27.122","TRADE","22.190","182","4038.58","","","","","22.19","","","Si"
"WOW","2016-05-02","14:46:27.122","TRADE","22.190","101","2241.19","","","","","22.19","","","Si"
"WOW","2016-05-02","14:46:27.122","TRADE","22.190","305","6767.95","","","","","22.19","","","Si"
"WOW","2016-05-02","14:46:27.122","TRADE","22.190","758","16820.02","","","","","22.19","","","Si"
"WOW","2016-05-02","14:46:27.122","TRADE","22.190","12","266.28","","","","","22.19","","","Si"
"WOW","2016-05-02","14:46:27.928","TRADE","22.200","310","6882","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:46:27.928","TRADE","22.200","1400","31080","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:46:27.928","TRADE","22.200","30","666","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:46:27.928","TRADE","22.200","103","2286.6","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:46:27.928","TRADE","22.200","244","5416.8","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:46:27.928","TRADE","22.200","654","14518.8","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:46:28.046","TRADE","22.180","6","133.08","","","","","22.18","","","Si"
"WOW","2016-05-02","14:46:28.046","TRADE","22.180","2","44.36","","","","","22.18","","","Si"
"WOW","2016-05-02","14:46:28.046","TRADE","22.180","87","1929.66","","","","","22.18","","","Si"
"WOW","2016-05-02","14:46:42.843","TRADE","22.190","5","110.95","","","","","22.19","","","Bi"
"WOW","2016-05-02","14:46:42.844","OFFTR","22.190","4","88.76","","","","","","","","NX XT"
"WOW","2016-05-02","14:46:42.846","TRADE","22.190","6","133.14","","","","","22.19","","","Bi"
"WOW","2016-05-02","14:46:42.849","OFFTR","22.190","4","88.76","","","","","","","","NX XT"
"WOW","2016-05-02","14:47:26.130","TRADE","22.190","1","22.19","","","","","22.19","","","Si"
"WOW","2016-05-02","14:47:29.062","TRADE","22.190","1","22.19","","","","","22.19","","","Si"
"WOW","2016-05-02","14:47:29.062","TRADE","22.190","91","2019.29","","","","","22.19","","","Si"
"WOW","2016-05-02","14:47:48.513","TRADE","22.200","230","5106","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:47:48.513","TRADE","22.200","215","4773","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:47:51.788","TRADE","22.190","96","2130.24","","","","","22.19","","","Bi"
"WOW","2016-05-02","14:47:52.804","TRADE","22.190","32","710.08","","","","","22.19","","","Bi"
"WOW","2016-05-02","14:47:52.804","TRADE","22.190","47","1042.93","","","","","22.19","","","Bi"
"WOW","2016-05-02","14:47:53.850","TRADE","22.190","6","133.14","","","","","22.19","","","Bi"
"WOW","2016-05-02","14:47:53.855","TRADE","22.190","28","621.32","","","","","22.19","","","Si"
"WOW","2016-05-02","14:48:42.903","OFFTR","22.190","98","2174.62","","","","","","","","NX XT"
"WOW","2016-05-02","14:49:05.488","TRADE","22.190","81","1797.39","","","","","22.19","","","Si"
"WOW","2016-05-02","14:49:05.503","OFFTR","22.195","30","665.85","","","","","","","","NX XT"
"WOW","2016-05-02","14:49:05.505","TRADE","22.200","48","1065.6","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:05.615","TRADE","22.190","2","44.38","","","","","22.19","","","Si"
"WOW","2016-05-02","14:49:06.399","TRADE","22.200","89","1975.8","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:06.399","TRADE","22.200","328","7281.6","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:06.400","TRADE","22.200","122","2708.4","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:06.400","TRADE","22.200","230","5106","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:06.400","TRADE","22.200","473","10500.6","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:06.400","TRADE","22.200","260","5772","","","","","22.2","","","XT Bi"
"WOW","2016-05-02","14:49:06.400","TRADE","22.200","250","5550","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:06.400","TRADE","22.200","250","5550","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:06.400","TRADE","22.200","207","4595.4","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:06.400","TRADE","22.200","275","6105","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:06.400","TRADE","22.200","167","3707.4","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:06.400","TRADE","22.200","246","5461.2","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:06.400","TRADE","22.200","129","2863.8","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:06.400","TRADE","22.200","150","3330","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:06.400","TRADE","22.200","2122","47108.4","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:06.400","TRADE","22.200","286","6349.2","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:06.400","TRADE","22.200","858","19047.6","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:06.400","TRADE","22.200","19","421.8","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:06.400","TRADE","22.200","49","1087.8","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:06.400","TRADE","22.200","151","3352.2","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:06.400","TRADE","22.200","130","2886","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:06.400","TRADE","22.200","151","3352.2","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:06.400","TRADE","22.200","175","3885","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:06.400","TRADE","22.200","176","3907.2","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:06.400","TRADE","22.200","220","4884","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:49:06.571","TRADE","22.200","280","6216","","","","","22.2","","","Si"
"WOW","2016-05-02","14:49:07.076","TRADE","22.210","584","12970.64","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:49:07.076","TRADE","22.210","278","6174.38","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:49:07.076","TRADE","22.210","150","3331.5","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:49:07.076","TRADE","22.210","141","3131.61","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:49:07.076","TRADE","22.210","274","6085.54","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:49:07.076","TRADE","22.210","182","4042.22","","","","","22.21","","","XT Bi"
"WOW","2016-05-02","14:49:07.076","TRADE","22.210","154","3420.34","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:49:07.076","TRADE","22.210","148","3287.08","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:49:07.076","TRADE","22.210","224","4975.04","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:49:07.116","TRADE","22.210","100","2221","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:49:07.600","OFFTR","22.210","117","2598.57","","","","","","","","BP XT"
"WOW","2016-05-02","14:49:37.530","TRADE","22.220","208","4621.76","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:49:41.771","TRADE","22.210","120","2665.2","","","","","22.21","","","Si"
"WOW","2016-05-02","14:49:41.771","TRADE","22.210","30","666.3","","","","","22.21","","","Si"
"WOW","2016-05-02","14:49:41.771","TRADE","22.210","2","44.42","","","","","22.21","","","Si"
"WOW","2016-05-02","14:49:41.771","TRADE","22.210","220","4886.2","","","","","22.21","","","Si"
"WOW","2016-05-02","14:49:41.771","TRADE","22.210","128","2842.88","","","","","22.21","","","Si"
"WOW","2016-05-02","14:49:41.878","TRADE","22.210","141","3131.61","","","","","22.21","","","Si"
"WOW","2016-05-02","14:49:41.878","TRADE","22.210","59","1310.39","","","","","22.21","","","Si"
"WOW","2016-05-02","14:49:41.878","TRADE","22.210","465","10327.65","","","","","22.21","","","Si"
"WOW","2016-05-02","14:49:41.890","TRADE","22.210","3","66.63","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:49:41.892","TRADE","22.210","138","3064.98","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:49:41.894","OFFTR","22.210","98","2176.58","","","","","","","","BP XT"
"WOW","2016-05-02","14:49:42.022","TRADE","22.210","170","3775.7","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:49:48.171","TRADE","22.210","30","666.3","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:49:54.760","TRADE","22.200","4","88.8","","","","","22.2","","","Si"
"WOW","2016-05-02","14:49:54.760","TRADE","22.200","190","4218","","","","","22.2","","","Si"
"WOW","2016-05-02","14:49:54.760","TRADE","22.200","352","7814.4","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:04.201","TRADE","22.200","2460","54612","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:04.201","TRADE","22.200","249","5527.8","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:04.201","TRADE","22.200","268","5949.6","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:04.201","TRADE","22.200","5","111","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:04.201","TRADE","22.200","1","22.2","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:04.201","TRADE","22.200","506","11233.2","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:04.201","TRADE","22.200","694","15406.8","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:24.341","TRADE","22.190","1198","26583.62","","","","","22.19","","","Si"
"WOW","2016-05-02","14:50:24.341","TRADE","22.190","2","44.38","","","","","22.19","","","Si"
"WOW","2016-05-02","14:50:24.341","TRADE","22.190","439","9741.41","","","","","22.19","","","Si"
"WOW","2016-05-02","14:50:24.341","TRADE","22.190","1191","26428.29","","","","","22.19","","","Si"
"WOW","2016-05-02","14:50:24.341","TRADE","22.190","2","44.38","","","","","22.19","","","Si"
"WOW","2016-05-02","14:50:24.341","TRADE","22.190","487","10806.53","","","","","22.19","","","Si"
"WOW","2016-05-02","14:50:24.341","TRADE","22.190","1199","26605.81","","","","","22.19","","","Si"
"WOW","2016-05-02","14:50:24.341","TRADE","22.190","204","4526.76","","","","","22.19","","","Si"
"WOW","2016-05-02","14:50:26.802","TRADE","22.200","50","1110","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:50:26.802","TRADE","22.200","20","444","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:50:26.802","TRADE","22.200","96","2131.2","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:50:26.802","TRADE","22.200","72","1598.4","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:50:26.802","TRADE","22.200","220","4884","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:50:26.802","TRADE","22.200","170","3774","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:50:26.802","TRADE","22.200","29","643.8","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:50:26.802","TRADE","22.200","183","4062.6","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:26.805","TRADE","22.200","11","244.2","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:26.873","TRADE","22.200","110","2442","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:26.873","TRADE","22.200","164","3640.8","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:26.928","TRADE","22.200","115","2553","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:32.810","OFFTR","22.195","351","7790.445","","","","","","","","BP XT"
"WOW","2016-05-02","14:50:35.256","TRADE","22.200","22","488.4","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:50:35.256","TRADE","22.200","31","688.2","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:50:35.271","TRADE","22.200","59","1309.8","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:35.414","TRADE","22.200","84","1864.8","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:35.548","TRADE","22.200","12","266.4","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:46.468","TRADE","22.200","66","1465.2","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:46.714","TRADE","22.200","13","288.6","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:48.583","TRADE","22.200","108","2397.6","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:48.616","TRADE","22.200","91","2020.2","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:50.895","TRADE","22.200","26","577.2","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:51.286","TRADE","22.200","173","3840.6","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:51.636","TRADE","22.200","53","1176.6","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:51.986","TRADE","22.200","262","5816.4","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:51.986","TRADE","22.200","402","8924.4","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:51.986","TRADE","22.200","13","288.6","","","","","22.2","","","Si"
"WOW","2016-05-02","14:50:52.936","TRADE","22.200","119","2641.8","","","","","22.2","","","Si"
"WOW","2016-05-02","14:51:03.216","TRADE","22.200","43","954.6","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:51:07.800","OFFTR","22.195","56","1242.92","","","","","","","","NX XT"
"WOW","2016-05-02","14:51:08.110","OFFTR","22.195","20","443.9","","","","","","","","BP XT"
"WOW","2016-05-02","14:51:10.340","TRADE","22.200","1","22.2","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:51:10.340","TRADE","22.200","1","22.2","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:51:10.340","TRADE","22.200","51","1132.2","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:51:10.374","TRADE","22.200","9","199.8","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:51:41.033","TRADE","22.200","30","666","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:51:41.033","TRADE","22.200","18","399.6","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:51:41.033","TRADE","22.200","33","732.6","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:51:46.123","OFFTR","22.195","7","155.365","","","","","","","","NX XT"
"WOW","2016-05-02","14:51:46.128","OFFTR","22.195","1","22.195","","","","","","","","NX XT"
"WOW","2016-05-02","14:51:52.456","TRADE","22.200","91","2020.2","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:51:52.457","TRADE","22.200","4","88.8","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:51:52.457","TRADE","22.200","6","133.2","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:51:52.457","TRADE","22.200","9","199.8","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:51:52.854","TRADE","22.200","19","421.8","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:51:59.735","TRADE","22.190","51","1131.69","","","","","22.19","","","XT Si"
"WOW","2016-05-02","14:52:19.234","TRADE","22.200","1","22.2","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:52:20.808","TRADE","22.200","37","821.4","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:52:20.808","TRADE","22.200","5","111","","","","","22.2","","","Bi"
